"GRID_ID","X_COORDINATE_CENTER","Y_COORDINATE_CENTER","INJURED_LEVEL1","INJURED_LEVEL2","INJURED_LEVEL3","INJURED_LEVEL4"
"10682373","29.83","41.09","0","0","0","0"
"10922096","28.445","41.21","0","0","0","0"
"11462055","28.24","41.48","0","0","0","0"
"10822036","28.145","41.16","0","0","0","0"
"10502343","29.68","41","0","0","0","0"
"10602344","29.685","41.05","0","0","0","0"
"10722107","28.5","41.11","0","0","0","0"
"11032165","28.79","41.265","0","0","0","0"
"10762211","29.02","41.13","0","0","0","0"
"10722035","28.14","41.11","0","0","0","0"
"10242275","29.34","40.87","0","0","0","0"
"10712290","29.415","41.105","0","0","0","0"
"11272088","28.405","41.385","0","0","0","0"
"10962162","28.775","41.23","0","0","0","0"
"10852144","28.685","41.175","0","0","0","0"
"10472161","28.77","40.985","61.4906776297","37.4797860787","10.9547225341","14.7360545984"
"10842300","29.465","41.17","0","0","0","0"
"10732354","29.735","41.115","0","0","0","0"
"10872306","29.495","41.185","0","0","0","0"
"10952216","29.045","41.225","0","0","0","0"
"11282037","28.15","41.39","0","0","0","0"
"11052098","28.455","41.275","0","0","0","0"
"10682050","28.215","41.09","0","0","0","0"
"10782072","28.325","41.14","0","0","0","0"
"11482026","28.095","41.49","0","0","0","0"
"10632341","29.67","41.065","0","0","0","0"
"10402291","29.42","40.95","0","0","0","0"
"10772016","28.045","41.135","0","0","0","0"
"10842330","29.615","41.17","0","0","0","0"
"10572195","28.94","41.035","74.2428380075","40.1966000457","11.9830431008","14.0902303245"
"10982133","28.63","41.24","0","0","0","0"
"11372029","28.11","41.435","0","0","0","0"
"10942029","28.11","41.22","0","0","0","0"
"10812120","28.565","41.155","0","0","0","0"
"10792089","28.41","41.145","0","0","0","0"
"11502027","28.1","41.5","0","0","0","0"
"11562034","28.135","41.53","0","0","0","0"
"10942220","29.065","41.22","0","0","0","0"
"10502191","28.92","41","2.50147158217","1.497429616","0","0"
"10762139","28.66","41.13","0","0","0","0"
"10672075","28.34","41.085","0","0","0","0"
"11262053","28.23","41.38","0","0","0","0"
"11192080","28.365","41.345","0","0","0","0"
"11452067","28.3","41.475","0","0","0","0"
"10912070","28.315","41.205","0","0","0","0"
"10792167","28.8","41.145","1.05803908502","0.520230036418","0","0"
"11032063","28.28","41.265","0","0","0","0"
"10812171","28.82","41.155","0","0","0","0"
"11252078","28.355","41.375","0","0","0","0"
"11192071","28.32","41.345","0","0","0","0"
"10672347","29.7","41.085","0","0","0","0"
"10532370","29.815","41.015","0","0","0","0"
"11042038","28.155","41.27","0","0","0","0"
"11142111","28.52","41.32","0","0","0","0"
"10682343","29.68","41.09","0","0","0","0"
"11092079","28.36","41.295","0","0","0","0"
"10732082","28.375","41.115","0","0","0","0"
"10902235","29.14","41.2","0","0","0","0"
"10702055","28.24","41.1","0","0","0","0"
"10812201","28.97","41.155","0","0","0","0"
"10262227","29.1","40.88","21.6337730541","12.5191192277","3.89350407979","4.63926333226"
"10682041","28.17","41.09","0","0","0","0"
"10772097","28.45","41.135","0","0","0","0"
"11022046","28.195","41.26","0","0","0","0"
"10732103","28.48","41.115","0","0","0","0"
"10612089","28.41","41.055","0","0","0","0"
"10232267","29.3","40.865","16.0890035573","6.95411269392","0.717725096349","2.38328187131"
"10772148","28.705","41.135","0","0","0","0"
"10612238","29.155","41.055","0","0","0","0"
"10422245","29.19","40.96","0","0","0","0"
"11072078","28.355","41.285","0","0","0","0"
"10452181","28.87","40.975","28.7520503556","17.2031504607","3.56519667537","6.72025096765"
"11302068","28.305","41.4","0","0","0","0"
"10612361","29.77","41.055","0","0","0","0"
"11022169","28.81","41.26","0","0","0","0"
"10772369","29.81","41.135","0","0","0","0"
"10882141","28.67","41.19","0","0","0","0"
"10582222","29.075","41.04","5.35140283196","2.01924113388","0","0"
"10752164","28.785","41.125","0","0","0","0"
"10592377","29.85","41.045","0","0","0","0"
"10552101","28.47","41.025","3.72024194145","1.82948599159","0","0"
"10722358","29.755","41.11","0","0","0","0"
"10632294","29.435","41.065","0","0","0","0"
"11202097","28.45","41.35","0","0","0","0"
"10752385","29.89","41.125","0","0","0","0"
"10452164","28.785","40.975","4.18665757507","2.12696335513","0.541269953923","0.556596291231"
"10792038","28.155","41.145","0","0","0","0"
"10732031","28.12","41.115","0","0","0","0"
"10722277","29.35","41.11","0","0","0","0"
"10612331","29.62","41.055","0","0","0","0"
"10492296","29.445","40.995","0","0","0","0"
"10752213","29.03","41.125","3.25073206918","0.97306624629","0","0"
"10872127","28.6","41.185","0","0","0","0"
"10902153","28.73","41.2","1.7012851697","0","0","0"
"10822257","29.25","41.16","0","0","0","0"
"10682101","28.47","41.09","0","0","0","0"
"10232274","29.335","40.865","4.11959584729","2.06873660669","0","0"
"11132136","28.645","41.315","0","0","0","0"
"10982175","28.84","41.24","0","0","0","0"
"11212102","28.475","41.355","0","0","0","0"
"10692399","29.96","41.095","0","0","0","0"
"10442215","29.04","40.97","1.58369216666","0.584434974105","0","0"
"10702395","29.94","41.1","0","0","0","0"
"10892239","29.16","41.195","0","0","0","0"
"10752228","29.105","41.125","7.78435013493","3.20734276917","0.813660486423","0.823289292919"
"11172138","28.655","41.335","0","0","0","0"
"10672147","28.7","41.085","0","0","0","0"
"10942271","29.32","41.22","0","0","0","0"
"10632243","29.18","41.065","0","0","0","0"
"10822087","28.4","41.16","0","0","0","0"
"10682271","29.32","41.09","0","0","0","0"
"11332095","28.44","41.415","0","0","0","0"
"10992159","28.76","41.245","0","0","0","0"
"10582381","29.87","41.04","0","0","0","0"
"10492338","29.655","40.995","0","0","0","0"
"10722184","28.885","41.11","0","0","0","0"
"10312283","29.38","40.905","2.43430368155","0.493996291801","0","0"
"11432036","28.145","41.465","0","0","0","0"
"10592198","28.955","41.045","33.4378680084","15.6169722859","3.63468803276","5.22393740102"
"10142274","29.335","40.82","0","0","0","0"
"10742240","29.165","41.12","0","0","0","0"
"11022088","28.405","41.26","0","0","0","0"
"10762160","28.765","41.13","0","0","0","0"
"10462132","28.625","40.98","2.09622384923","0.431028802662","0","0"
"11022118","28.555","41.26","0","0","0","0"
"10662052","28.225","41.08","9.23176534809","4.8036764995","0.776528387995","1.34294114004"
"10692208","29.005","41.095","0","0","0","0"
"10942229","29.11","41.22","0","0","0","0"
"10292252","29.225","40.895","9.06247892988","4.15516992104","0.459834975239","0.771297112323"
"10842058","28.255","41.17","0","0","0","0"
"10602093","28.43","41.05","0","0","0","0"
"11382085","28.39","41.44","0","0","0","0"
"11102037","28.15","41.3","0","0","0","0"
"10902160","28.765","41.2","2.53752055304","0.606047731111","0","0"
"11152077","28.35","41.325","0","0","0","0"
"11422061","28.27","41.46","0","0","0","0"
"10462269","29.31","40.98","0","0","0","0"
"10942008","28.005","41.22","0","0","0","0"
"11022016","28.045","41.26","0","0","0","0"
"11532037","28.15","41.515","0","0","0","0"
"11302098","28.455","41.4","0","0","0","0"
"10642188","28.905","41.07","22.7025195465","10.3926101935","2.02639463177","3.7496040811"
"11082125","28.59","41.29","0","0","0","0"
"11112152","28.725","41.305","0","0","0","0"
"10982226","29.095","41.24","0","0","0","0"
"10832253","29.23","41.165","0","0","0","0"
"10712069","28.31","41.105","0","0","0","0"
"11132133","28.63","41.315","0","0","0","0"
"10752233","29.13","41.125","0","0","0","0"
"10562266","29.295","41.03","0","0","0","0"
"11192140","28.665","41.345","0","0","0","0"
"10642087","28.4","41.07","0","0","0","0"
"10812240","29.165","41.155","0","0","0","0"
"10912118","28.555","41.205","0","0","0","0"
"10662267","29.3","41.08","0","0","0","0"
"10612137","28.65","41.055","0","0","0","0"
"10952043","28.18","41.225","0","0","0","0"
"11172058","28.255","41.335","0","0","0","0"
"10672139","28.66","41.085","6.27070323512","2.84005347209","0","0.412781889247"
"10572305","29.49","41.035","0","0","0","0"
"10792035","28.14","41.145","0","0","0","0"
"11082173","28.83","41.29","0","0","0","0"
"10722176","28.845","41.11","0","0","0","0"
"10672210","29.015","41.085","0.491162546971","0","0","0"
"10862200","28.965","41.18","0","0","0","0"
"10942238","29.155","41.22","0","0","0","0"
"10482300","29.465","40.99","0","0","0","0"
"10722053","28.23","41.11","0","0","0","0"
"10892087","28.4","41.195","0","0","0","0"
"10782060","28.265","41.14","0","0","0","0"
"11072117","28.55","41.285","0","0","0","0"
"11022157","28.75","41.26","0","0","0","0"
"10832020","28.065","41.165","0","0","0","0"
"10782281","29.37","41.14","0","0","0","0"
"10732028","28.105","41.115","0","0","0","0"
"10612128","28.605","41.055","0","0","0","0"
"10272252","29.225","40.885","30.2484054861","15.1872599441","3.31339626614","5.42636250206"
"11592032","28.125","41.545","0","0","0","0"
"10272243","29.18","40.885","0","0","0","0"
"10912139","28.66","41.205","0","0","0","0"
"10792256","29.245","41.145","0","0","0","0"
"10612182","28.875","41.055","61.9258899714","32.9565305643","7.38151803983","12.2235801357"
"10822224","29.085","41.16","0","0","0","0"
"10802091","28.42","41.15","0","0","0","0"
"10612086","28.395","41.055","0","0","0","0"
"10782362","29.775","41.14","0","0","0","0"
"10762208","29.005","41.13","0","0","0","0"
"10842067","28.3","41.17","0","0","0","0"
"10782009","28.01","41.14","0","0","0","0"
"11072075","28.34","41.285","0","0","0","0"
"11142099","28.46","41.32","0","0","0","0"
"10832071","28.32","41.165","0","0","0","0"
"10682038","28.155","41.09","0","0","0","0"
"10312241","29.17","40.905","20.7805454899","10.0555439414","1.62065430624","3.66189790906"
"10652283","29.38","41.075","0","0","0","0"
"10572165","28.79","41.035","21.2680578312","11.6166233511","2.96337610472","4.28762465234"
"11112051","28.22","41.305","0","0","0","0"
"10632019","28.06","41.065","0","0","0","0"
"10932110","28.515","41.215","0","0","0","0"
"10812019","28.06","41.155","0","0","0","0"
"10792086","28.395","41.145","0","0","0","0"
"10632359","29.76","41.065","0","0","0","0"
"10812066","28.295","41.155","0","0","0","0"
"11132082","28.375","41.315","0","0","0","0"
"11302035","28.14","41.4","0","0","0","0"
"10722125","28.59","41.11","0","0","0","0"
"10992156","28.745","41.245","0","0","0","0"
"10542253","29.23","41.02","4.51240119351","0.8554851774","0","0"
"10882210","29.015","41.19","0","0","0","0"
"10782039","28.16","41.14","0","0","0","0"
"10532243","29.18","41.015","0.669697113248","0","0","0"
"10662016","28.045","41.08","0","0","0","0"
"10752305","29.49","41.125","0","0","0","0"
"10432173","28.83","40.965","29.9851993157","17.7500772048","3.70337897864","6.98395878419"
"10762029","28.11","41.13","0","0","0","0"
"10582322","29.575","41.04","0","0","0","0"
"11122145","28.69","41.31","0","0","0","0"
"10532269","29.31","41.015","0","0","0","0"
"11142129","28.61","41.32","0","0","0","0"
"10492235","29.14","40.995","1.14747324059","0.469501641818","0","0"
"11052065","28.29","41.275","0","0","0","0"
"10552175","28.84","41.025","110.637940969","60.6210270203","12.8389776609","22.8294676935"
"10832241","29.17","41.165","0","0","0","0"
"10902253","29.23","41.2","0","0","0","0"
"10892027","28.1","41.195","0","0","0","0"
"10982172","28.825","41.24","0","0","0","0"
"10942047","28.2","41.22","0","0","0","0"
"11152125","28.59","41.325","0","0","0","0"
"10702213","29.03","41.1","0","0","0","0"
"11012220","29.065","41.255","0","0","0","0"
"11262071","28.32","41.38","0","0","0","0"
"10902274","29.335","41.2","0","0","0","0"
"10802193","28.93","41.15","0","0","0","0"
"10552103","28.48","41.025","2.49806705545","0.633903286413","0","0"
"11372068","28.305","41.435","0","0","0","0"
"10732300","29.465","41.115","0","0","0","0"
"10832050","28.215","41.165","0","0","0","0"
"10642308","29.505","41.07","0","0","0","0"
"10792277","29.35","41.145","0","0","0","0"
"10572186","28.895","41.035","84.2024856535","46.3432218005","9.86418386085","17.586726589"
"10702141","28.67","41.1","0","0","0","0"
"10782311","29.52","41.14","0","0","0","0"
"11262050","28.215","41.38","0","0","0","0"
"10682155","28.74","41.09","0.506631271109","0","0","0"
"10782162","28.775","41.14","0","0","0","0"
"10882031","28.12","41.19","0","0","0","0"
"10802023","28.08","41.15","0","0","0","0"
"10692026","28.095","41.095","0","0","0","0"
"11072066","28.295","41.285","0","0","0","0"
"11542042","28.175","41.52","0","0","0","0"
"10722074","28.335","41.11","0","0","0","0"
"10972095","28.44","41.235","0","0","0","0"
"10552187","28.9","41.025","2.22511479457","0.572890529766","0","0"
"10512306","29.495","41.005","0","0","0","0"
"10982193","28.93","41.24","0","0","0","0"
"10422272","29.325","40.96","0","0","0","0"
"10762178","28.855","41.13","0","0","0","0"
"10642287","29.4","41.07","0","0","0","0"
"10792137","28.65","41.145","0","0","0","0"
"10522171","28.82","41.01","105.43401509","59.6195986344","13.3136509076","22.7235504105"
"11092139","28.66","41.295","0","0","0","0"
"10482270","29.315","40.99","0","0","0","0"
"10522264","29.285","41.01","0","0","0","0"
"10752131","28.62","41.125","0","0","0","0"
"10952022","28.075","41.225","0","0","0","0"
"10752033","28.13","41.125","0","0","0","0"
"10732342","29.675","41.115","0","0","0","0"
"10662067","28.3","41.08","0","0","0","0"
"10782260","29.265","41.14","0","0","0","0"
"11252045","28.19","41.375","0","0","0","0"
"10832122","28.575","41.165","0","0","0","0"
"11072126","28.595","41.285","0","0","0","0"
"11002152","28.725","41.25","0","0","0","0"
"10572326","29.595","41.035","0","0","0","0"
"10712129","28.61","41.105","0","0","0","0"
"20000025","28.005","41.03","0","0","0","0"
"10932131","28.62","41.215","0","0","0","0"
"10602362","29.775","41.05","0","0","0","0"
"11172037","28.15","41.335","0","0","0","0"
"10732172","28.825","41.115","0","0","0","0"
"11512041","28.17","41.505","0","0","0","0"
"10812261","29.27","41.155","0","0","0","0"
"10622211","29.02","41.06","0.719419335017","0","0","0"
"11102153","28.73","41.3","0","0","0","0"
"10542265","29.29","41.02","0","0","0","0"
"10772285","29.39","41.135","0","0","0","0"
"10732321","29.57","41.115","0","0","0","0"
"10612178","28.855","41.055","38.341671256","18.3691191744","3.68638309402","6.65896619455"
"10832301","29.47","41.165","0","0","0","0"
"10602081","28.37","41.05","0","0","0","0"
"10762280","29.365","41.13","0","0","0","0"
"11292030","28.115","41.395","0","0","0","0"
"10742237","29.15","41.12","0","0","0","0"
"10482249","29.21","40.99","0","0","0","0"
"10632200","28.965","41.065","14.6945899897","6.51599006416","0.704481475071","2.24265347753"
"10952243","29.18","41.225","0","0","0","0"
"10802163","28.78","41.15","0","0","0","0"
"10532179","28.86","41.015","257.969414525","142.884107342","29.2743721616","55.0171122565"
"10472304","29.485","40.985","0","0","0","0"
"10522177","28.85","41.01","210.454363928","116.915978771","23.808712129","44.8423399212"
"10562368","29.805","41.03","0","0","0","0"
"10342265","29.29","40.92","2.91546581709","0.70404484956","0","0"
"10672132","28.625","41.085","1.35754895884","0.760444437524","0","0"
"10722376","29.845","41.11","0","0","0","0"
"11092067","28.3","41.295","0","0","0","0"
"11432075","28.34","41.465","0","0","0","0"
"11442059","28.26","41.47","0","0","0","0"
"10592230","29.115","41.045","0.521532505542","0","0","0"
"10872298","29.455","41.185","0","0","0","0"
"10762127","28.6","41.13","0","0","0","0"
"10672084","28.385","41.085","0","0","0","0"
"10802223","29.08","41.15","0","0","0","0"
"10592276","29.345","41.045","0","0","0","0"
"10632159","28.76","41.065","0","0","0","0"
"10452171","28.82","40.975","0","0","0","0"
"11002224","29.085","41.25","0","0","0","0"
"10952094","28.435","41.225","0","0","0","0"
"11252105","28.49","41.375","0","0","0","0"
"10622345","29.69","41.06","0","0","0","0"
"10482137","28.65","40.99","22.3200656405","12.4646406273","2.49162960696","4.69122999846"
"11012101","28.47","41.255","0","0","0","0"
"10592297","29.45","41.045","0","0","0","0"
"10842016","28.045","41.17","0","0","0","0"
"11242100","28.465","41.37","0","0","0","0"
"10502140","28.665","41","0","0","0","0"
"10602332","29.625","41.05","0","0","0","0"
"10842297","29.45","41.17","0","0","0","0"
"10562195","28.94","41.03","196.937247179","111.032781706","29.3815832718","41.509749005"
"10662194","28.935","41.08","4.58890860022","1.35850698353","0","0"
"11102055","28.24","41.3","0","0","0","0"
"10882231","29.12","41.19","0","0","0","0"
"11022034","28.135","41.26","0","0","0","0"
"10852204","28.985","41.175","0","0","0","0"
"10492284","29.385","40.995","0","0","0","0"
"10152280","29.365","40.825","1.03178352971","0","0","0"
"10852255","29.24","41.175","0","0","0","0"
"10742135","28.64","41.12","0","0","0","0"
"10842025","28.09","41.17","0","0","0","0"
"11022106","28.495","41.26","0","0","0","0"
"10872175","28.84","41.185","0","0","0","0"
"10622112","28.525","41.06","1.74693578657","0","0","0"
"11152095","28.44","41.325","0","0","0","0"
"10792307","29.5","41.145","0","0","0","0"
"10332262","29.275","40.915","8.45128593133","3.32069544303","0","0.443669954811"
"10782111","28.52","41.14","0","0","0","0"
"11132031","28.12","41.315","0","0","0","0"
"10482279","29.36","40.99","0","0","0","0"
"11112090","28.415","41.305","0","0","0","0"
"11462031","28.12","41.48","0","0","0","0"
"10722020","28.065","41.11","0","0","0","0"
"10682349","29.71","41.09","0","0","0","0"
"10962117","28.55","41.23","0","0","0","0"
"10942035","28.14","41.22","0","0","0","0"
"10732390","29.915","41.115","0","0","0","0"
"10872182","28.875","41.185","3.47357815769","1.19594031834","0","0"
"10782027","28.1","41.14","0","0","0","0"
"10582188","28.905","41.04","159.469749166","89.6795934226","21.4944516563","33.9735527773"
"10862248","29.205","41.18","0","0","0","0"
"10892296","29.445","41.195","0","0","0","0"
"10372291","29.42","40.935","0","0","0","0"
"10692216","29.045","41.095","1.18142344604","0","0","0"
"10902050","28.215","41.2","0","0","0","0"
"10762247","29.2","41.13","0","0","0","0"
"10582340","29.665","41.04","0","0","0","0"
"10902241","29.17","41.2","0","0","0","0"
"10482339","29.66","40.99","0","0","0","0"
"11522047","28.2","41.51","0","0","0","0"
"10962019","28.06","41.23","0","0","0","0"
"10892075","28.34","41.195","0","0","0","0"
"11302074","28.335","41.4","0","0","0","0"
"10702210","29.015","41.1","0","0","0","0"
"10962138","28.655","41.23","0","0","0","0"
"11112069","28.31","41.305","0","0","0","0"
"10952133","28.63","41.225","0","0","0","0"
"10812330","29.615","41.155","0","0","0","0"
"10582243","29.18","41.04","2.19708598824","0","0","0"
"10952061","28.27","41.225","0","0","0","0"
"10812258","29.255","41.155","0","0","0","0"
"10872091","28.42","41.185","0","0","0","0"
"11462061","28.27","41.48","0","0","0","0"
"10862018","28.055","41.18","0","0","0","0"
"11372056","28.245","41.435","0","0","0","0"
"11342080","28.365","41.42","0","0","0","0"
"10932149","28.71","41.215","0","0","0","0"
"11052181","28.87","41.275","0","0","0","0"
"11072165","28.79","41.285","0","0","0","0"
"10402301","29.47","40.95","0","0","0","0"
"10552160","28.765","41.025","0","0","0","0"
"10502257","29.25","41","10.0466686329","3.93788144565","0","0.974576534341"
"10842034","28.135","41.17","0","0","0","0"
"10842136","28.645","41.17","0","0","0","0"
"10852120","28.565","41.175","0","0","0","0"
"10752149","28.71","41.125","0","0","0","0"
"11202133","28.63","41.35","0","0","0","0"
"10872044","28.185","41.185","0","0","0","0"
"11102073","28.33","41.3","0","0","0","0"
"10832331","29.62","41.165","0","0","0","0"
"11352034","28.135","41.425","0","0","0","0"
"10972134","28.635","41.235","0","0","0","0"
"10722194","28.935","41.11","0","0","0","0"
"10392229","29.11","40.945","17.9901722643","8.9950990951","1.83259710267","3.30408803577"
"10302267","29.3","40.9","0","0","0","0"
"10662357","29.75","41.08","0","0","0","0"
"10432221","29.07","40.965","9.92989167918","5.38663822259","0.63954855385","1.6351650057"
"10682277","29.35","41.09","0","0","0","0"
"11432063","28.28","41.465","0","0","0","0"
"10762298","29.455","41.13","0","0","0","0"
"11432042","28.175","41.465","0","0","0","0"
"10932051","28.22","41.215","0","0","0","0"
"10532173","28.83","41.015","90.0239049421","47.5204460697","9.50457522215","17.6759426375"
"11352043","28.18","41.425","0","0","0","0"
"11372035","28.14","41.435","0","0","0","0"
"10852022","28.075","41.175","0","0","0","0"
"11092034","28.135","41.295","0","0","0","0"
"10762366","29.795","41.13","0","0","0","0"
"10672157","28.75","41.085","19.4935755427","8.32929292831","1.3718341439","2.63056293902"
"10702282","29.375","41.1","0","0","0","0"
"10702220","29.065","41.1","1.91176088795","0","0","0"
"10932272","29.325","41.215","0","0","0","0"
"11162080","28.365","41.33","0","0","0","0"
"11082059","28.26","41.29","0","0","0","0"
"10922102","28.475","41.21","0","0","0","0"
"10652020","28.065","41.075","0","0","0","0"
"10682230","29.115","41.09","0","0","0","0"
"10992046","28.195","41.245","0","0","0","0"
"10882058","28.255","41.19","0","0","0","0"
"10882100","28.465","41.19","0","0","0","0"
"10462275","29.34","40.98","0","0","0","0"
"10782108","28.505","41.14","0","0","0","0"
"10952252","29.225","41.225","0","0","0","0"
"11252084","28.385","41.375","0","0","0","0"
"10642254","29.235","41.07","0","0","0","0"
"11372086","28.395","41.435","0","0","0","0"
"10602150","28.715","41.05","0","0","0","0"
"10632189","28.91","41.065","27.0234042809","12.1513340458","2.5653571783","4.17192053817"
"10512186","28.895","41.005","38.5596317479","22.727497324","4.82314275447","8.77074271854"
"11242097","28.45","41.37","0","0","0","0"
"10772052","28.225","41.135","0","0","0","0"
"10902220","29.065","41.2","0","0","0","0"
"11312049","28.21","41.405","0","0","0","0"
"10632377","29.85","41.065","0","0","0","0"
"10592201","28.97","41.045","16.3402953245","7.57876124791","2.0084995702","2.32983619279"
"11202052","28.225","41.35","0","0","0","0"
"10292241","29.17","40.895","16.6911537576","9.14353283861","1.47130945164","3.48551807528"
"10492153","28.73","40.995","0","0","0","0"
"10542102","28.475","41.02","3.02597775024","1.23754607927","0","0"
"10882049","28.21","41.19","0","0","0","0"
"11062028","28.105","41.28","0","0","0","0"
"11282073","28.33","41.39","0","0","0","0"
"10642305","29.49","41.07","0","0","0","0"
"10922225","29.09","41.21","0","0","0","0"
"11062177","28.85","41.28","0","0","0","0"
"10722292","29.425","41.11","0","0","0","0"
"10712198","28.955","41.105","0","0","0","0"
"10852171","28.82","41.175","0","0","0","0"
"10512185","28.89","41.005","180.641565846","105.042845546","21.6827232595","40.4650041586"
"10752170","28.815","41.125","0","0","0","0"
"10552241","29.17","41.025","8.85130856143","3.66398926707","0","0.937515217806"
"10882130","28.615","41.19","0","0","0","0"
"11072063","28.28","41.285","0","0","0","0"
"10712066","28.295","41.105","0","0","0","0"
"10622178","28.855","41.06","49.4730242412","22.0171845733","4.30677280031","7.87635877607"
"10582319","29.56","41.04","0","0","0","0"
"10692286","29.395","41.095","0","0","0","0"
"11602034","28.135","41.55","0","0","0","0"
"10842336","29.645","41.17","0","0","0","0"
"10612316","29.545","41.055","0","0","0","0"
"10532278","29.355","41.015","0","0","0","0"
"10332298","29.455","40.915","0","0","0","0"
"10762099","28.46","41.13","1.85556212303","0.575286002996","0","0"
"10562335","29.64","41.03","0","0","0","0"
"10732190","28.915","41.115","0","0","0","0"
"10722041","28.17","41.11","0","0","0","0"
"10512298","29.455","41.005","0","0","0","0"
"10322244","29.185","40.91","3.80973288715","1.02346501126","0","0"
"10722343","29.68","41.11","0","0","0","0"
"10792095","28.44","41.145","0","0","0","0"
"11012098","28.455","41.255","0","0","0","0"
"10482246","29.195","40.99","0","0","0","0"
"10862146","28.695","41.18","0","0","0","0"
"10832259","29.26","41.165","0","0","0","0"
"10872163","28.78","41.185","0","0","0","0"
"10862269","29.31","41.18","0","0","0","0"
"10772154","28.735","41.135","0","0","0","0"
"10402280","29.365","40.95","0","0","0","0"
"10592213","29.03","41.045","0","0","0","0"
"10682107","28.5","41.09","0","0","0","0"
"11142045","28.19","41.32","0","0","0","0"
"11472027","28.1","41.485","0","0","0","0"
"10692201","28.97","41.095","7.04776084121","2.98130285352","0","0.614523039676"
"10622091","28.42","41.06","0","0","0","0"
"10682328","29.605","41.09","0","0","0","0"
"10672374","29.835","41.085","0","0","0","0"
"10582170","28.815","41.04","56.7999093597","28.9127993254","5.8537522101","10.5907612205"
"10502200","28.965","41","0","0","0","0"
"10782320","29.565","41.14","0","0","0","0"
"10822190","28.915","41.16","16.9853270059","8.35551844248","1.95795389165","2.7517970943"
"10362253","29.23","40.93","0","0","0","0"
"10602341","29.67","41.05","0","0","0","0"
"10592285","29.39","41.045","0","0","0","0"
"10702261","29.27","41.1","0","0","0","0"
"10752272","29.325","41.125","0","0","0","0"
"10572323","29.58","41.035","0","0","0","0"
"10882079","28.36","41.19","0","0","0","0"
"10772324","29.585","41.135","0","0","0","0"
"10842085","28.39","41.17","0","0","0","0"
"10162264","29.285","40.83","0","0","0","0"
"10742276","29.345","41.12","0","0","0","0"
"10782078","28.355","41.14","0","0","0","0"
"10802181","28.87","41.15","0","0","0","0"
"10442163","28.78","40.97","0","0","0","0"
"10712117","28.55","41.105","0","0","0","0"
"10592234","29.135","41.045","0","0","0","0"
"10642189","28.91","41.07","34.837147008","17.3293516942","3.74153782604","6.26836949028"
"10462152","28.725","40.98","117.237146258","60.5852607656","11.4262957808","21.4657693519"
"10392266","29.295","40.945","9.27682584151","3.48782671724","0","0.41925390565"
"10782180","28.865","41.14","0","0","0","0"
"10222280","29.365","40.86","0","0","0","0"
"10442253","29.23","40.97","8.51541926408","3.80819461556","0.447874893044","0.960023859576"
"10712296","29.445","41.105","0","0","0","0"
"10532177","28.85","41.015","109.255803533","60.0502862848","12.5220011206","22.8051602863"
"10872265","29.29","41.185","0","0","0","0"
"10832340","29.665","41.165","0","0","0","0"
"10682077","28.35","41.09","0","0","0","0"
"11002072","28.325","41.25","0","0","0","0"
"10782380","29.865","41.14","0","0","0","0"
"10652029","28.11","41.075","0","0","0","0"
"10832238","29.155","41.165","0","0","0","0"
"11012038","28.155","41.255","0","0","0","0"
"10282287","29.4","40.89","0","0","0","0"
"10652193","28.93","41.075","5.73097896019","2.22419709911","0","0"
"10542259","29.26","41.02","5.52584233654","2.00528475542","0.46670575707","0.475432505961"
"10552339","29.66","41.025","0","0","0","0"
"11142066","28.295","41.32","0","0","0","0"
"11272047","28.2","41.385","0","0","0","0"
"10592243","29.18","41.045","0","0","0","0"
"10492255","29.24","40.995","0","0","0","0"
"11252063","28.28","41.375","0","0","0","0"
"10612295","29.44","41.055","0","0","0","0"
"10872023","28.08","41.185","0","0","0","0"
"11242046","28.195","41.37","0","0","0","0"
"10932157","28.75","41.215","0.496930448153","0","0","0"
"10802062","28.275","41.15","0","0","0","0"
"10432264","29.285","40.965","4.2291415253","0.762924684415","0","0"
"10862095","28.44","41.18","0","0","0","0"
"10872214","29.035","41.185","0","0","0","0"
"10852201","28.97","41.175","0","0","0","0"
"11262110","28.515","41.38","0","0","0","0"
"11422076","28.345","41.46","0","0","0","0"
"10502230","29.115","41","0","0","0","0"
"10762196","28.945","41.13","0","0","0","0"
"10262220","29.065","40.88","13.7788838252","8.04517893913","2.50363166446","3.00876581624"
"10682209","29.01","41.09","4.18048267801","2.06495841742","0","0.444390119413"
"10422281","29.37","40.96","0","0","0","0"
"11232062","28.275","41.365","0","0","0","0"
"11012089","28.41","41.255","0","0","0","0"
"11082161","28.77","41.29","0","0","0","0"
"11132049","28.21","41.315","0","0","0","0"
"11012041","28.17","41.255","0","0","0","0"
"10752347","29.7","41.125","0","0","0","0"
"11052035","28.14","41.275","0","0","0","0"
"10632333","29.63","41.065","0","0","0","0"
"10402240","29.165","40.95","0.708061721952","0","0","0"
"10452243","29.18","40.975","0","0","0","0"
"11272050","28.215","41.385","0","0","0","0"
"10572126","28.595","41.035","0","0","0","0"
"10822066","28.295","41.16","0","0","0","0"
"10502129","28.61","41","11.0822073066","5.59468842646","0.513118513849","1.97229874748"
"10392227","29.1","40.945","0","0","0","0"
"10682003","27.98","41.09","0","0","0","0"
"11052158","28.755","41.275","0","0","0","0"
"11032076","28.345","41.265","0","0","0","0"
"11262113","28.53","41.38","0","0","0","0"
"10652176","28.845","41.075","0","0","0","0"
